league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,4,0,19,0,0,0,,TOR,[],0,0,0,0,0,0,1957-58,,0,0,0,0
NHL,2,0,20,0,0,0,,TOR,[],0,0,0,0,0,0,1958-59,,0,2,0,0
NHL,68,0,22,0,58,0,,TOR,"[{'link': '/awards/voting-1961.html#calder', 'name': 'Calder-2'}]",0,0,37,0,21,0,1960-61,,0,13,0,0
NHL,69,0,23,0,45,0,,TOR,[],0,0,30,0,15,0,1961-62,,0,10,0,0
NHL,58,0,24,0,33,0,,TOR,[],0,0,21,0,12,0,1962-63,,0,4,0,0
NHL,63,1,25,0,28,0,,TOT,[],0,8,16,0,12,1,1963-64,,3,35,0,0
NHL,49,1,25,0,19,0,,TOR,[],0,5,12,0,7,1,1963-64,,1,26,0,0
NHL,14,0,25,0,9,0,,NYR,[],0,3,4,0,5,0,1963-64,,2,9,0,0
NHL,64,3,26,0,30,0,,NYR,[],0,8,14,0,16,2,1964-65,,6,28,0,0
NHL,69,2,27,0,62,0,,NYR,"[{'link': '/awards/voting-1966.html#byng', 'name': 'Byng-3'}]",0,20,33,0,29,1,1965-66,,8,10,0,0
NHL,67,4,28,0,44,0,,NYR,[],0,18,24,0,20,0,1966-67,,2,6,0,0
NHL,74,4,29,217,58,7,,NYR,[],12.9,25,30,15,28,0,1967-68,,3,20,0,23
NHL,71,6,30,236,56,8,,NYR,[],13.1,20,25,3,31,0,1968-69,,11,14,1,16
NHL,68,4,31,126,37,7,,NYR,[],14.3,14,19,1,18,1,1969-70,,3,8,0,12
NHL,78,3,32,154,46,4,,NYR,[],13.6,18,25,17,21,0,1970-71,,3,10,1,20
NHL,72,2,33,96,34,3,,MNS,[],15.6,13,19,7,15,0,1971-72,,2,6,0,16
NHL,66,1,34,55,18,2,,MNS,[],9.1,5,13,-12,5,0,1972-73,,0,0,0,11
NHL,0,6,35,127,50,5,,LAK,[],15.7,15,30,8,20,0,1973-74,,5,12,2,23
NHL,0,3,36,157,72,5,,LAK,"[{'link': '/awards/voting-1975.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1975.html#byng', 'name': 'Byng-3'}, {'link': '/awards/voting-1975.html#hart', 'name': 'Hart-9'}]",19.7,22,41,36,31,2,1974-75,,7,19,3,33
NHL,77,0,37,121,55,14,,LAK,[],10.7,10,42,10,13,1,1975-76,,2,14,3,25
WHA,13,0,38,15,5,0,,EDO,[],20.0,2,2,-8,3,0,1976-77,,1,0,0,0
