pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Richelieu Riverains,0,0,0,QAAA,4,1992-93,15,0
0,Richelieu Riverains,1,0,3,QAAA,4,1993-94,16,2
2,Sherbrooke Faucons,0,0,0,QMJHL,7,1994-95,17,0
4,Sherbrooke Faucons,2,0,4,QMJHL,7,1995-96,18,2
16,Chicoutimi Sagueneens,7,0,16,QMJHL,12,1996-97,19,9
8,Chicoutimi Sagueneens,4,0,5,QMJHL,6,1997-98,20,1
2,Milwaukee Admirals,2,0,2,IHL,2,1998-99,21,0
10,Milwaukee Admirals,0,0,0,IHL,3,1999-00,22,0
6,Utah Grizzlies,1,0,1,AHL,2,2002-03,25,0
20,Frankfurt Lions,8,0,15,Germany,15,2003-04,26,7
41,Kassel Huskies,0,0,1,Germany,6,2004-05,27,1
