year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1986-87,18,0,12,1,0,USSR,22,Spartak Moscow,1
1986-87,18,0,4,0,0,WJC-A,6,Soviet Union,0
1987-88,19,2,26,2,0,USSR,28,Spartak Moscow,4
1988-89,20,6,16,2,0,USSR,34,CSKA Moscow,8
1988-89,20,0,6,1,0,Super-S,7,CSKA Moscow,1
1989-90,21,2,34,10,0,USSR,48,CSKA Moscow,12
1989-90,21,0,0,0,0,Fr-Tour,1,CSKA Moscow,0
1989-90,21,0,8,1,0,Super-S,5,CSKA Moscow,1
1989-90,21,0,10,1,0,WEC-A,10,Soviet Union,1
1990-91,22,5,22,13,0,USSR,46,CSKA Moscow,18
1990-91,22,0,25,0,0,Fr-Tour,1,CSKA Moscow,0
1990-91,22,1,0,0,0,Super-S,3,CSKA Moscow,1
1990-91,22,0,4,0,0,WEC-A,10,Soviet Union,0
1991-92,23,0,4,0,0,Can-Cup,5,Soviet Union,0
1991-92,23,1,12,9,0,CIS,40,CSKA Moscow,10
1991-92,23,3,4,0,0,Olympics,8,Russia,3
1991-92,23,2,4,1,0,WC-A,6,Russia,3
1992-93,24,2,11,1,0,AHL,3,Capital District Islanders,3
1996-97,28,1,8,0,0,W-Cup,4,Russia,1
2001-02,33,1,4,3,4,Olympics,6,Russia,4
