year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1961-62,19,14,38,15,0,OHA-Jr.,28,Niagara Falls Flyers,29
1962-63,20,32,48,62,0,OHA-Jr.,50,Niagara Falls Flyers,94
1963-64,21,27,44,29,0,CPHL,70,Minneapolis Bruins,56
1964-65,22,8,20,11,0,CPHL,16,Minneapolis Bruins,19
1965-66,23,20,50,20,0,WHL,60,San Francisco Seals,40
1966-67,24,25,54,35,0,WHL,67,California Golden Seals,60
1967-68,25,13,16,20,0,AHL,54,Hershey Bears,33
1969-70,27,41,30,41,0,EHL,64,Long Island Ducks,82
1970-71,28,0,0,0,0,AHL,4,Montreal Voyageurs,0
1970-71,28,44,12,43,0,EHL,64,Long Island Ducks,87
1971-72,29,52,10,59,0,Nfld-Sr.,36,Gander Flyers,111
1972-73,30,21,0,19,0,Holland,10,HYS Intervam,40
1972-73,30,19,2,39,0,EHL,35,Long Island Ducks,58
1972-73,30,0,2,1,0,AHL,4,Springfield Kings,1
