assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,U.S. National Team Development Program,0,1997-98,5,1,0,16,0,NAHL
0,Quebec Citadelles,0,2000-01,1,0,0,19,0,AHL
0,Quebec Citadelles,0,2001-02,3,0,0,20,0,AHL
10,Hamilton Bulldogs,1,2002-03,23,11,20,21,6,AHL
5,Hamilton Bulldogs,0,2003-04,10,5,6,22,0,AHL
1,Hamilton Bulldogs,1,2004-05,4,2,0,23,-3,AHL
