pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,Detroit Honeybaked,13,0,18,MWEHL,21,2006-07,15,5
0,Detroit Honeybaked,7,0,10,Minor-MI,31,2006-07,15,3
2,U.S. National Team Development Program,10,-3,13,NAHL,38,2007-08,16,3
8,U.S. National Team Development Program,2,0,2,U-17,18,2007-08,16,0
0,U.S. National Team Development Program,0,0,0,U-18,1,2007-08,16,0
12,U.S. National Team Development Program,7,4,9,NAHL,14,2008-09,17,2
32,U.S. National Team Development Program,25,0,31,U-18,33,2008-09,17,6
4,United States,7,8,8,WJ18-A,7,2008-09,17,1
14,Windsor Spitfires,47,38,55,OHL,55,2009-10,18,8
4,United States,2,8,2,WJC-A,7,2009-10,18,0
2,United States,2,-3,3,WC-A,7,2010-11,19,1
2,United States,4,5,5,WC-A,8,2011-12,20,1
14,Sodertalje SK,5,0,7,Sweden-2,14,2012-13,21,2
0,United States,0,4,1,Olympics,6,2013-14,22,1
