won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,12,NYI,692,26,4,0,0,25,0,0,0,1,8,0,0,0,0,0,1974-75,0,2.17,4,0
,0,NHL,7,NYI,357,27,3,0,0,18,0,0,0,0,3,0,0,0,0,0,1975-76,0,3.03,0,0
,0,NHL,3,NYI,144,28,1,0,0,5,0,0,0,0,1,0,0,0,0,0,1976-77,0,2.08,0,0
,0,NHL,7,NYI,388,29,4,0,0,15,0,0,0,0,3,0,0,0,0,0,1977-78,0,2.32,0,0
,0,NHL,5,NYI,300,30,3,0,0,11,0,0,0,0,2,0,0,0,0,0,1978-79,0,2.20,0,0
SC,0,NHL,4,NYI,120,31,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1979-80,0,4.50,0,0
,0,NHL,1,PHI,7,37,0,0,0,1,0,0,0,0,0,0,0,0,0,.000,1985-86,1,8.57,0,0
,0,NHL,2,PHI,36,38,0,0,0,1,0,0,0,0,0,0,0,0,0,.917,1986-87,12,1.67,0,11
