won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,3,PIT,180,27,2,0,0,8,0,0,0,1,1,0,0,0,0,0,1975-76,0,2.67,0,0
,0,NHL,1,QUE,15,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980-81,0,4.00,0,0
