league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,83,3,20,232,79,16,,OTT,"[{'link': '/awards/voting-1994.html#calder', 'name': 'Calder-4'}]",12.9,17,49,-49,30,2,1993-94,,11,22,1,32
NHL,47,1,21,154,44,10,,OTT,[],13.6,10,23,-20,21,0,1994-95,,11,20,0,13
NHL,46,1,22,143,39,7,,OTT,[],10.5,7,24,-15,15,0,1995-96,,8,28,0,17
NHL,0,5,23,291,75,17,,OTT,[],12.0,25,40,-7,35,0,1996-97,,10,44,1,22
NHL,82,6,24,291,72,14,,OTT,"[{'link': '/awards/voting-1998.html#byng', 'name': 'Byng-5'}]",11.3,28,39,6,33,0,1997-98,,5,24,0,25
NHL,82,5,25,337,94,23,1811,OTT,"[{'link': '/awards/nhl_all_star.html#1999', 'name': None}, {'link': '/awards/voting-1999.html#hart', 'name': 'Hart-2'}]",13.1,25,50,16,44,0,1998-99,22:05,19,54,1,26
NHL,82,10,27,263,88,17,1672,OTT,"[{'link': '/awards/voting-2001.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-2001.html#byng', 'name': 'Byng-12'}, {'link': '/awards/voting-2001.html#hart', 'name': 'Hart-14'}]",15.2,25,48,10,40,2,2000-01,20:24,13,30,0,31
NHL,78,5,28,239,75,15,1609,NYI,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-9'}]",13.4,17,43,-3,32,0,2001-02,20:37,15,25,0,28
NHL,81,7,29,274,65,15,1501,NYI,[],9.5,12,39,-12,26,0,2002-03,18:32,14,32,0,24
NHL,47,1,30,148,34,9,814,NYI,[],10.1,12,19,-1,15,0,2003-04,17:19,3,10,1,9
NHL,82,2,32,253,66,22,1517,NYI,[],11.1,18,38,-14,28,0,2005-06,18:30,10,68,0,16
NHL,58,3,33,203,50,16,990,NYI,[],8.9,13,32,6,18,0,2006-07,17:04,5,44,0,16
