pim,team,assists,plus_minus,points,league,games_played,year,age,goals
16,Prince Albert Mintos,4,0,4,SJHL,6,1950-51,18,0
27,Prince Albert Mintos,1,0,1,M-Cup,5,1950-51,18,0
24,Prince Albert Mintos,4,0,7,SJHL,5,1951-52,19,3
6,Nelson Maple Leafs,0,0,0,WIHL,3,1952-53,20,0
29,Moose Jaw Millers,1,0,1,SSHL,8,1953-54,21,0
14,Sault Ste. Marie Indians,2,0,3,NOHA,7,1954-55,22,1
26,Sault Ste. Marie Indians,5,0,5,NOHA,7,1955-56,23,0
18,Springfield Indians,2,0,3,AHL,13,1957-58,25,1
16,Vancouver Canucks,8,0,10,WHL,11,1959-60,27,2
10,Vancouver Canucks,0,0,0,WHL,9,1960-61,28,0
22,Saskatoon Quakers,9,0,11,SSHL,11,1965-66,33,2
36,Saskatoon Quakers,9,0,12,SSHL,14,1966-67,34,3
0,Portland Buckaroos,0,0,0,WHL,1,1966-67,34,0
