year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,15,4,84,9,0,CzRep-Jr.,46,HC Ostrava Jr.,13
2002-03,16,3,34,12,0,CzRep-Jr.,32,HC Ostrava Jr.,15
2003-04,17,4,48,8,0,CzRep-Jr.,52,HC Vitkovice Jr.,12
2003-04,17,0,8,0,0,WJ18-A,7,Czech Republic,0
2004-05,18,5,85,18,19,WHL,65,Kootenay Ice,23
2004-05,18,0,4,2,0,WJC-A,7,Czech Republic,2
2005-06,19,0,4,0,0,CzRep-Jr.,1,HC Vitkovice Jr.,0
2005-06,19,0,16,1,0,CzRep,37,HC Vitkovice Steel,1
2005-06,19,0,6,2,0,WJC-A,6,Czech Republic,2
2006-07,20,4,66,8,1,AHL,53,Peoria Rivermen,12
2007-08,21,0,33,7,-8,AHL,34,Peoria Rivermen,7
2008-09,22,0,6,1,7,WC-A,7,Czech Republic,1
2009-10,23,0,4,0,-1,Olympics,5,Czech Republic,0
2012-13,26,2,79,6,0,CzRep,22,HC Vitkovice Steel,8
2013-14,27,0,0,0,-1,Internationa,1,Czech Republic (all),0
2013-14,27,0,0,0,-1,WC,1,Czech Republic,0
2016-17,30,0,2,2,2,Internationa,3,Czech Republic (all),2
2016-17,30,0,0,1,-4,WCup,3,Czech Republic,1
