year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1976-77,17,8,29,14,0,WCJHL,62,New Westminster Bruins,22
1977-78,18,15,132,35,0,WCJHL,64,New Westminster Bruins,50
1978-79,19,27,128,39,0,WHL,71,New Westminster Bruins,66
1978-79,19,2,0,0,0,WJC-A,5,Canada,2
1979-80,20,24,32,24,0,AHL,70,Nova Scotia Voyageurs,48
1980-81,21,8,44,13,0,AHL,37,Nova Scotia Voyageurs,21
1981-82,22,14,15,23,0,AHL,64,Nova Scotia Voyageurs,37
1982-83,23,30,28,37,0,AHL,68,Nova Scotia Voyageurs,67
1983-84,24,6,14,9,0,AHL,20,Nova Scotia Voyageurs,15
1983-84,24,0,4,1,0,CHL,3,Salt Lake Golden Eagles,1
1984-85,25,0,0,1,0,AHL,2,Nova Scotia Oilers,1
