assists,team,goals,year,games_played,points,pim,age,plus_minus,league
10,Vasby IK HK Upplands Vasby Jr.,7,2003-04,10,17,30,17,0,Swe-Jr.
5,Vasby IK HK Upplands,8,2003-04,32,13,26,17,0,Sweden-3
12,Vasby IK HK Upplands,12,2004-05,28,24,36,18,0,Sweden-3
0,Djurgardens IF Stockholm Jr.,3,2004-05,5,3,2,18,0,Swe-Jr.
1,Djurgardens IF Stockholm Jr.,2,2005-06,4,3,2,19,0,Swe-Jr.
2,Djurgardens IF Stockholm,5,2005-06,47,7,36,19,0,Sweden
2,Djurgardens IF Stockholm,5,2005-06,47,7,36,19,1,SEL
11,Djurgardens IF Stockholm,23,2006-07,49,34,38,20,0,Sweden
2,Sweden,1,2006-07,7,3,4,20,0,WJC-A
4,Sweden,2,2006-07,9,6,6,20,0,WC-A
11,Djurgardens IF Stockholm,23,2006-07,49,34,38,20,-2,SEL
12,Djurgardens IF Stockholm,18,2007-08,53,30,58,21,0,Sweden
0,Sweden,6,2007-08,9,6,12,21,3,WC-A
12,Djurgardens IF Stockholm,18,2007-08,53,30,58,21,2,SEL
18,Milwaukee Admirals,17,2008-09,49,35,44,22,-3,AHL
0,Sweden,1,2009-10,4,1,4,23,1,Olympics
0,Sweden,0,2011-12,3,0,0,25,0,WC-A
7,HC Red Ice Martigny,7,2012-13,9,14,8,26,0,Swiss-2
3,Djurgardens IF Stockholm,2,2012-13,10,5,6,26,0,Sweden-2
3,Djurgardens IF Stockholm,2,2012-13,10,5,6,26,5,Swe-1
7,Martigny-Verbier Red Ice,7,2012-13,9,14,8,26,0,Swiss-B
2,Sweden (all),2,2016-17,4,4,0,30,3,Internationa
2,Sweden,0,2016-17,4,2,0,30,2,WCup
