shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
3.7,4,2008-09,16,4,319,0,4,83,54,1,2,-3,5,NSH,2,14,20.0,22,0,NHL,0,13,11:24,20,28,1,7,[],0
10.9,13,2009-10,40,19,1255,0,22,412,275,2,20,18,21,NSH,30,33,27.8,23,8,NHL,0,26,15:41,69,80,5,51,[],10
7.9,23,2010-11,47,19,1242,0,21,391,265,8,15,11,27,NSH,21,40,48.9,24,5,NHL,0,36,15:44,86,79,22,48,[],6
11.7,3,2011-12,28,14,1165,0,12,338,230,2,19,9,16,NSH,27,28,66.7,25,3,NHL,0,28,15:20,62,76,6,43,[],8
4.6,1,2012-13,14,7,389,0,6,129,87,3,0,-1,10,NSH,4,7,50.0,26,1,NHL,0,9,16:14,29,24,1,14,[],4
8.9,6,2013-14,28,21,1281,0,13,384,248,10,15,1,31,NSH,22,53,0.0,27,6,NHL,0,34,16:52,77,76,0,53,[],7
11.4,5,2014-15,38,17,1130,0,9,369,220,9,19,12,26,PIT,25,31,28.6,28,4,NHL,0,33,17:39,87,64,2,51,[],6
8.6,3,2015-16,36,23,1382,0,8,392,257,6,13,15,29,PIT,22,28,62.5,29,3,NHL,0,54,16:51,160,82,5,51,[],9
9.4,8,2016-17,28,16,1117,0,11,326,223,7,11,16,23,PIT,21,30,27.3,30,6,NHL,0,62,15:57,227,70,3,44,[],10
