pim,team,assists,plus_minus,points,league,games_played,year,age,goals
16,Barrie Flyers,7,0,13,OHA-Jr.,8,1948-49,16,6
8,Barrie Flyers,2,0,10,M-Cup,7,1948-49,16,8
16,Barrie Flyers,7,0,13,OHA-Jr.,9,1949-50,17,6
16,Barrie Flyers,11,0,25,OHA-Jr.,12,1950-51,18,14
14,Barrie Flyers,10,0,19,M-Cup,11,1950-51,18,9
2,Springfield Indians,3,0,3,AHL,11,1957-58,25,0
4,Sudbury Wolves,6,0,12,EPHL,14,1959-60,27,6
7,Windsor Bulldogs,11,0,11,OHA-Sr.,10,1962-63,30,0
2,Windsor Bulldogs,7,0,11,Al-Cup,9,1962-63,30,4
2,Windsor Bulldogs,2,0,4,IHL,6,1963-64,31,2
