age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
26,,14.3,1,0,1,NHL,4,0,1997-98,0,7,1,,0,36,,LAK,1
28,,25.0,1,0,0,NHL,4,0,1999-00,0,4,1,66,0,4,,LAK,1
29,,11.1,1,2,5,NHL,23,0,2000-01,0,9,1,376,0,41,,NJD,3
30,,0.0,0,2,-2,NHL,6,0,2001-02,0,6,0,150,0,4,,BOS,2
32,,0.0,0,0,1,NHL,7,0,2003-04,0,2,0,139,0,0,,BOS,0
34,,20.0,2,3,8,NHL,16,0,2005-06,1,10,2,268,0,23,,MDA,5
35,SC,0.0,0,2,8,NHL,0,0,2006-07,0,13,0,427,0,10,,ANA,2
36,,33.3,1,1,3,NHL,6,0,2007-08,0,3,1,93,0,2,8,ANA,2
38,,0.0,0,1,-2,NHL,6,0,2009-10,0,2,0,111,0,4,10,LAK,1
39,,0.0,0,2,-2,NHL,11,0,2010-11,0,4,0,140,0,5,12,PHI,2
40,,0,0,0,-3,NHL,2,0,2011-12,0,0,0,21,0,0,2,CHI,0
