pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Kent Prep School,8,0,18,High-CT,21,1983-84,17,10
51,University of Maine,18,0,27,H-East,39,1985-86,19,9
20,University of Maine,34,0,44,H-East,42,1986-87,20,10
87,University of Maine,37,0,50,H-East,43,1987-88,21,13
52,Newmarket Saints,16,0,21,AHL,74,1988-89,22,5
60,Milwaukee Admirals,10,0,13,IHL,17,1989-90,23,3
15,2 Teams,6,0,6,AHL,22,1989-90,23,0
7,Newmarket Saints,2,0,2,AHL,8,1989-90,23,0
8,Springfield Indians,4,0,4,AHL,14,1989-90,23,0
76,Milwaukee Admirals,30,0,50,IHL,80,1990-91,24,20
35,Maine Mariners,26,0,40,AHL,74,1991-92,25,14
