age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
18,,37.5,3,0,-1,NHL,5,0,2006-07,0,8,3,80,0,2,,PIT,3
19,,17.6,5,1,-4,NHL,20,0,2007-08,1,34,6,365,1,14,56,PIT,7
20,SC,6.9,3,5,-5,NHL,0,0,2008-09,0,58,4,461,0,8,95,PIT,9
21,,10.3,1,2,-4,NHL,11,0,2009-10,0,29,3,201,2,6,57,PIT,5
22,,5.9,1,2,-2,NHL,7,0,2010-11,0,17,1,150,0,2,30,PIT,3
23,,50.0,5,3,2,NHL,6,0,2011-12,1,12,6,119,1,2,25,PIT,9
