assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,USA U20,2,2013-14,5,4,4,19,2,WJC-20
4,Rockford IceHogs,3,2013-14,9,7,8,19,-1,AHL
28,Plymouth Whalers,25,2013-14,52,53,91,19,-14,OHL
24,Rockford IceHogs,13,2014-15,69,37,120,20,14,AHL
20,Rockford IceHogs,15,2015-16,61,35,129,21,16,AHL
