pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Edmonton Poolers,0,0,0,EJrHL,3,1930-31,15,0
14,Edmonton Poolers,0,0,0,EJrHL,11,1932-33,17,0
12,Edmonton Athletic Club,1,0,9,EJrHL,9,1933-34,18,8
26,New York Crescents,10,0,15,EAHL,21,1934-35,19,5
26,Philadelphia Ramblers,15,0,18,Can-Am,16,1935-36,20,3
19,Ottawa Commandos,7,0,14,QSHL,19,1942-43,27,7
4,Ottawa Army,3,0,9,OCHL,9,1942-43,27,6
17,Red Deer Wheelers,9,0,13,ASHL,16,1943-44,28,4
28,New Haven Ramblers,9,0,10,AHL,45,1946-47,31,1
71,Edmonton Flyers,18,0,25,WCMHL,48,1950-51,35,7
