average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
20:05,0,6,0,0,0,NHL,24,4,0,0,-1,13,0,1,0,0,0,1,0,2006-07,EDM,1,0,5,0,7.7,241,12,[]
22:12,209,33,1,0,159,NHL,25,12,0,20,-6,98,0,10,0,3,2,6,33,2007-08,EDM,13,27,20,74,13.3,1820,82,"[{'link': '/awards/voting-2008.html#calder', 'name': 'Calder-11'}]"
21:58,212,45,1,0,136,NHL,26,25,0,26,6,107,0,3,0,2,1,14,40,2008-09,EDM,5,47,40,70,4.7,1802,82,[]
22:25,206,31,0,1,162,NHL,27,17,0,16,-10,98,0,3,0,1,1,8,33,2009-10,EDM,5,52,26,76,5.1,1839,82,[]
24:30,219,26,0,0,172,NHL,28,11,0,32,-14,106,0,3,0,3,2,7,43,2010-11,EDM,6,69,20,87,5.7,1936,79,[]
24:04,176,22,1,0,115,NHL,29,15,0,20,-8,72,0,1,0,2,0,4,30,2011-12,TOT,3,65,19,50,4.2,1612,67,[]
22:49,124,17,1,0,76,NHL,29,10,0,12,-3,50,0,1,0,2,0,4,18,2011-12,EDM,3,54,14,45,6.0,1072,47,[]
27:01,52,5,0,0,39,NHL,29,5,0,8,-5,22,0,0,0,0,0,0,12,2011-12,MIN,0,11,5,5,0.0,540,20,[]
19:19,103,13,0,0,57,NHL,30,7,0,18,-11,36,0,2,0,1,0,3,9,2012-13,MIN,3,24,10,15,8.3,831,43,[]
21:20,215,28,1,0,95,NHL,31,21,0,18,-5,93,0,1,0,2,0,4,16,2013-14,FLA,3,59,25,32,3.2,1558,73,[]
19:20,154,12,0,0,164,NHL,32,8,0,30,10,70,0,4,0,0,0,0,11,2014-15,MTL,4,55,8,53,5.7,1392,72,[]
16:52,82,2,0,0,88,NHL,33,0,0,12,3,36,0,1,0,0,1,0,6,2015-16,MTL,1,29,1,39,2.8,759,45,[]
15:27,30,5,0,0,28,NHL,34,3,0,6,-4,12,0,1,0,0,0,1,1,2016-17,LAK,1,10,4,7,8.3,278,18,[]
