assists,team,goals,year,games_played,points,pim,age,plus_minus,league
47,Calgary Spurs,40,1986-87,53,87,117,17,0,AJHL
58,Calgary Spurs,37,1987-88,56,95,185,18,0,AJHL
26,U. of Wisconsin-Eau Claire,21,1988-89,30,47,42,19,0,NCHA
48,U. of Wisconsin-Eau Claire,31,1989-90,34,79,30,20,0,NCHA
35,U. of Wisconsin-Eau Claire,22,1990-91,26,57,43,21,0,NCHA
42,U. of Wisconsin-Eau Claire,24,1991-92,26,66,63,22,0,NCHA
34,Toledo Storm,26,1992-93,50,60,100,23,0,ECHL
0,Adirondack Red Wings,0,1992-93,3,0,0,23,0,AHL
49,Toledo Storm,31,1993-94,60,80,240,24,0,ECHL
3,Adirondack Red Wings,1,1993-94,8,4,2,24,0,AHL
42,Las Vegas Thunder,24,1994-95,79,66,212,25,0,IHL
10,Baltimore Bandits,2,1995-96,13,12,23,26,0,AHL
5,Louisville Panthers,6,1999-00,17,11,23,30,-2,AHL
31,EHC Eisbaren Berlin,27,2000-01,56,58,189,31,0,Germany
26,Kolner Haie,26,2001-02,58,52,130,32,0,Germany
17,Kolner Haie,21,2002-03,46,38,132,33,0,Germany
