even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,1,PIT,0,2,27,0,,NHL,0,2,,1996-97,5,0.0,,0,1,-1
0,0,PIT,0,2,28,0,,NHL,0,6,,1997-98,6,0.0,,0,0,-5
0,1,FLA,0,4,30,0,44,NHL,0,4,11:01,1999-00,4,0.0,,0,1,-1
