age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0.0,0,3,1,NHL,5,0,1983-84,0,4,0,,0,2,,NYR,3
21,,0.0,0,0,0,NHL,3,0,1984-85,0,3,0,,0,4,,NYR,0
22,,6.3,1,5,1,NHL,16,0,1985-86,0,16,1,,0,34,,NYR,6
23,,10.0,0,2,-5,NHL,6,0,1986-87,1,10,1,,1,2,,NYR,3
25,,0.0,0,1,-1,NHL,4,0,1988-89,0,6,0,,0,2,,NYR,1
26,,12.0,1,8,-2,NHL,10,0,1989-90,1,25,3,,2,0,,NYR,11
27,,0.0,0,0,-1,NHL,6,0,1990-91,0,7,0,,0,6,,NYR,0
28,,0.0,0,7,-4,NHL,13,0,1991-92,0,21,0,,0,12,,NYR,7
30,,0.0,0,1,-1,NHL,7,0,1993-94,0,4,0,,0,6,,CGY,1
31,,0.0,0,1,-2,NHL,5,0,1994-95,0,4,0,,0,0,,CGY,1
32,,0.0,0,0,-3,NHL,4,0,1995-96,0,3,0,,0,2,,CGY,0
35,,0.0,0,1,6,NHL,20,0,1998-99,0,11,0,13:57,0,12,279,BUF,1
36,,0.0,0,1,1,NHL,5,0,1999-00,0,3,0,15:23,0,2,77,BUF,1
37,,6.3,1,2,0,NHL,13,0,2000-01,0,16,1,20:10,0,2,262,BUF,3
