year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1929-30,17,7,6,3,0,OCJHL,11,Ottawa Canoe Club,10
1930-31,18,14,20,5,0,OCJHL,16,Ottawa Rideaus,19
1931-32,19,6,77,4,0,OCHL,26,Ottawa New Edinburghs,10
1932-33,20,6,12,5,0,OCHL,14,Ottawa New Edinburghs,11
1933-34,21,17,12,13,0,OCHL,21,Ottawa Montagnards,30
1937-38,25,8,10,8,0,GBHL,10,Kirkland Lake Blue Devils,16
1938-39,26,7,22,9,0,GBHL,10,Kirkland Lake Blue Devils,16
1939-40,27,6,8,10,0,GBHL,15,Kirkland Lake Gales,16
1940-41,28,15,10,11,0,OHA-Sr.,24,Niagara Falls Brights,26
1940-41,28,2,2,5,0,CBSHL,1,Sydney Millionaires,7
1941-42,29,6,22,17,0,QSHL,29,Montreal Royals,23
1942-43,30,6,4,4,0,NBHL,5,Sudbury Open Pit Miners,10
1943-44,31,7,6,14,0,AHL,32,Buffalo Bisons,21
1944-45,32,37,27,58,0,AHL,58,Pittsburgh Hornets,95
1945-46,33,25,22,26,0,AHL,47,Pittsburgh Hornets,51
1946-47,34,20,22,28,0,AHL,62,Cleveland Barons,48
1947-48,35,20,8,23,0,AHL,66,Washington Lions,43
