year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2002-03,17,8,0,35,0,High-MN,53,Shattuck-St. Mary\'s,43
2003-04,18,1,48,0,0,WCHA,12,Colorado College,1
2004-05,19,7,52,23,0,WCHA,38,Colorado College,30
2005-06,20,8,69,32,0,WCHA,42,Colorado College,40
2006-07,21,7,80,20,15,AHL,76,Portland Pirates,27
2007-08,22,11,58,42,11,AHL,71,Portland Pirates,53
2008-09,23,10,108,33,-22,AHL,76,Iowa Chops,43
2009-10,24,8,50,10,-11,AHL,68,Manitoba Moose,18
2010-11,25,2,38,1,0,CzRep,23,HC Sparta Praha,3
2010-11,25,1,12,4,0,Finland,11,SaiPa Lappeenranta,5
2011-12,26,5,81,23,0,Finland,51,SaiPa Lappeenranta,28
2012-13,27,7,49,20,0,Finland,36,SaiPa Lappeenranta,27
