pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Port Arthur Bruins,7,0,15,TBJHL,6,1946-47,16,8
4,Port Arthur Bruins,12,0,31,TBJHL,9,1947-48,17,19
12,Hershey Bears,18,0,37,AHL,49,1948-49,18,19
0,Hershey Bears,5,0,7,AHL,11,1950-51,20,2
4,Hershey Bears,15,0,24,AHL,19,1951-52,21,9
46,Rochester Americans,17,0,31,AHL,33,1958-59,28,14
30,Rochester Americans,34,0,59,AHL,58,1959-60,29,25
31,Rochester Americans,42,0,72,AHL,71,1960-61,30,30
54,Buffalo Bisons,48,0,69,AHL,68,1961-62,31,21
14,Baltimore Clippers,48,0,72,AHL,71,1962-63,32,24
20,Baltimore Clippers,25,0,42,AHL,72,1963-64,33,17
10,Baltimore Clippers,28,0,51,AHL,62,1964-65,34,23
16,2 Teams,39,0,58,AHL,70,1965-66,35,19
2,Baltimore Clippers,2,0,5,AHL,14,1965-66,35,3
14,Providence Reds,37,0,53,AHL,56,1965-66,35,16
63,Providence Reds,42,0,64,AHL,72,1966-67,36,22
54,Providence Reds,53,0,75,AHL,72,1967-68,37,22
36,Providence Reds,20,0,31,AHL,72,1968-69,38,11
