average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
16:21,0,39,2,0,0,NHL,18,15,0,22,5,133,0,9,0,7,0,8,0,2003-04,BOS,16,0,23,0,12.0,1161,71,"[{'link': '/awards/voting-2004.html#calder', 'name': 'Calder-8'}]"
20:36,0,73,6,1,0,NHL,20,24,0,22,3,310,0,18,0,12,1,17,0,2005-06,BOS,31,0,42,0,10.0,1668,81,"[{'link': '/awards/voting-2006.html#byng', 'name': 'Byng-11'}]"
20:49,0,70,6,0,0,NHL,21,22,0,26,-28,224,0,8,0,14,2,24,0,2006-07,BOS,22,0,48,0,9.8,1603,77,"[{'link': '/awards/voting-2007.html#byng', 'name': 'Byng-30'}]"
18:10,45,7,0,0,5,NHL,22,3,88,2,2,24,50.3,1,87,2,0,1,10,2007-08,BOS,3,6,4,3,12.5,182,10,[]
17:59,244,39,1,1,42,NHL,23,16,549,16,2,155,54.6,6,456,1,2,13,35,2008-09,BOS,8,57,31,15,5.2,1151,64,"[{'link': '/awards/voting-2009.html#byng', 'name': 'Byng-35'}]"
18:54,324,52,4,1,45,NHL,24,24,768,28,6,184,58.0,18,557,0,1,8,54,2009-10,BOS,19,49,33,19,10.3,1380,73,"[{'link': '/awards/voting-2010.html#byng', 'name': 'Byng-20'}, {'link': '/awards/voting-2010.html#selke', 'name': 'Selke-5'}]"
17:53,365,57,4,2,56,NHL,25,26,815,26,20,211,56.6,17,624,3,1,8,49,2010-11,BOS,22,45,35,24,10.4,1431,80,"[{'link': '/awards/voting-2011.html#byng', 'name': 'Byng-16'}, {'link': '/awards/voting-2011.html#selke', 'name': 'Selke-4'}]"
18:35,355,64,3,2,67,NHL,26,32,973,20,0,191,59.3,15,668,5,1,9,55,2011-12,BOS,22,73,42,25,11.5,1505,81,"[{'link': '/awards/voting-2012.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-2012.html#byng', 'name': 'Byng-13'}, {'link': '/awards/voting-2012.html#hart', 'name': 'Hart-18'}, {'link': '/awards/selke.html#2012', 'name': None}]"
19:18,211,32,3,0,25,NHL,27,19,549,18,24,125,62.1,8,335,2,1,2,23,2012-13,BOS,10,28,22,28,8.0,810,42,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-2013.html#byng', 'name': 'Byng-12'}, {'link': '/awards/clancy.html#2013', 'name': None}, {'link': '/awards/voting-2013.html#hart', 'name': 'Hart-17'}, {'link': '/awards/voting-2013.html#selke', 'name': 'Selke-2'}]"
17:59,430,62,7,1,57,NHL,28,25,1015,43,38,243,58.6,22,717,7,3,4,49,2013-14,BOS,30,52,32,28,12.3,1439,80,"[{'link': '/awards/voting-2014.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-2014.html#byng', 'name': 'Byng-13'}, {'link': '/awards/voting-2014.html#hart', 'name': 'Hart-5'}, {'link': '/awards/selke.html#2014', 'name': None}]"
18:08,428,55,4,1,60,NHL,29,21,1175,44,2,234,60.6,18,764,4,1,10,48,2014-15,BOS,23,57,32,29,9.8,1469,81,"[{'link': '/awards/voting-2015.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2015.html#byng', 'name': 'Byng-64'}, {'link': '/awards/selke.html#2015', 'name': None}]"
19:50,455,68,6,1,56,NHL,30,21,1130,49,12,282,57.1,19,848,12,2,13,67,2015-16,BOS,32,77,36,34,11.3,1587,80,"[{'link': '/awards/voting-2016.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-2016.html#byng', 'name': 'Byng-23'}, {'link': '/awards/voting-2016.html#selke', 'name': 'Selke-2'}]"
19:25,480,53,7,0,47,NHL,31,20,1086,24,12,302,60.1,13,722,8,3,9,65,2016-17,BOS,21,54,32,23,7.0,1534,79,"[{'link': '/awards/voting-2017.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2017.html#byng', 'name': 'Byng-34'}, {'link': '/awards/selke.html#2017', 'name': None}]"
