year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1939-40,18,13,0,12,0,OVHL,9,Perth Blue Wings,25
1940-41,19,10,4,16,0,OHA-Jr.,12,Guelph Biltmores,26
1941-42,20,15,10,18,0,AHA,49,Dallas Texans,33
1942-43,21,19,0,17,0,OCHL,19,Ottawa RCAF Flyers,36
1943-44,22,16,9,7,0,NNDHL,14,Vancouver RCAF,23
1944-45,23,13,2,22,0,OCHL,7,Ottawa Depot #17,35
1946-47,25,21,6,28,0,AHL,52,Indianapolis Capitols,49
1947-48,26,20,10,39,0,AHL,65,Indianapolis Capitols,59
1948-49,27,22,8,52,0,AHL,68,St. Louis Flyers,74
1949-50,28,28,22,29,0,OCHL,40,Ottawa RCAF Flyers,57
1950-51,29,1,2,0,0,QMHL,2,Ottawa Senators,1
1950-51,29,23,14,28,0,OCHL,40,Ottawa RCAF Flyers,51
1951-52,30,32,32,26,0,A-Cup,30,Harringay Racers,58
1951-52,30,15,20,28,0,Britain,30,Harringay Racers,43
1952-53,31,25,22,31,0,A-Cup,30,Harringay Racers,56
1952-53,31,20,6,26,0,Britain,21,Harringay Racers,46
1953-54,32,13,10,22,0,A-Cup,24,Harringay Racers,35
1953-54,32,17,16,31,0,Britain,24,Harringay Racers,48
1953-54,32,12,4,14,0,Ln-Cup,12,Harringay Racers,26
1954-55,33,0,0,0,0,NOHA,1,Pembroke Lumber Kings,0
