assists,team,goals,year,games_played,points,pim,age,plus_minus,league
56,London Travellers,70,1991-92,86,126,104,14,0,Minor-ON
33,Listowel Cyclones,19,1992-93,50,52,40,15,0,ON-Jr.B
24,Listowel Cyclones,10,1993-94,48,34,56,16,0,ON-Jr.B
28,Guelph Storm,26,1994-95,65,54,37,17,0,OHL
30,Guelph Storm,28,1995-96,60,58,49,18,0,OHL
17,Guelph Storm,17,1996-97,32,34,21,19,0,OHL
0,Canada,0,1996-97,7,0,2,19,0,WJC-A
9,2 Teams,9,1997-98,68,18,39,20,-16,AHL
7,Portland Pirates,6,1997-98,58,13,35,20,-15,AHL
2,Beast of New Haven,3,1997-98,10,5,4,20,-1,AHL
17,Beast of New Haven,18,1998-99,46,35,22,21,-2,AHL
20,Louisville Panthers,11,1999-00,41,31,18,22,5,AHL
12,Saint John Flames,5,2001-02,70,17,39,24,-2,AHL
19,St. John\'s Maple Leafs,10,2002-03,51,29,31,25,-5,AHL
30,Pensacola Ice Pilots,29,2003-04,62,59,40,26,9,ECHL
1,Hershey Bears,0,2003-04,4,1,0,26,0,AHL
33,Pensacola Ice Pilots,24,2004-05,72,57,68,27,25,ECHL
35,Rio Grande Valley Killer Bees,15,2005-06,62,50,38,28,0,CHL
13,Pensacola Ice Pilots,13,2006-07,38,26,36,29,0,ECHL
13,Arizona Sundogs,6,2008-09,22,19,21,31,0,CHL
