even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
1,1,NYI,1,2,21,0,,NHL,0,11,45,2001-02,4,9.1,,0,2,1
0,0,NYI,0,4,23,0,,NHL,0,6,58,2003-04,5,0.0,,0,0,-2
3,0,NYI,3,0,26,0,,NHL,0,10,75,2006-07,5,30.0,,0,3,1
