average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
12:43,0,2,0,0,0,NHL,19,1,0,2,-1,11,0,0,0,0,0,1,0,2003-04,CHI,0,0,2,0,0.0,64,5,[]
14:48,0,10,0,0,0,NHL,21,1,0,22,-7,56,0,2,0,3,0,4,0,2005-06,TOT,5,0,5,0,8.9,577,39,[]
16:38,0,5,0,0,0,NHL,21,1,0,16,-5,24,0,1,0,1,0,2,0,2005-06,CHI,2,0,3,0,8.3,283,17,[]
13:22,0,5,0,0,0,NHL,21,0,0,6,-2,32,0,1,0,2,0,2,0,2005-06,CAR,3,0,2,0,9.4,294,22,[]
17:26,0,14,2,0,0,NHL,22,8,0,30,-6,63,0,2,0,0,1,3,0,2006-07,CAR,2,0,12,0,3.2,906,52,[]
18:04,278,35,4,0,115,NHL,24,13,0,16,13,127,0,7,0,9,0,6,22,2008-09,CAR,16,22,19,20,12.6,1301,72,[]
16:21,308,35,2,1,154,NHL,26,16,0,32,14,132,0,4,0,6,1,7,19,2010-11,TOT,11,19,24,42,8.3,1340,82,[]
19:07,87,8,1,0,25,NHL,26,3,0,12,-4,45,0,2,0,1,1,1,8,2010-11,CAR,3,2,5,8,6.7,325,17,[]
15:37,221,27,1,1,129,NHL,26,13,0,20,18,87,0,2,0,5,0,6,11,2010-11,CGY,8,17,19,34,9.2,1016,65,[]
14:29,124,10,1,0,48,NHL,27,6,0,6,2,48,0,1,0,1,0,2,9,2011-12,CGY,2,17,8,12,4.2,464,32,[]
11:51,13,1,0,0,9,NHL,28,1,0,0,-1,5,0,0,0,0,0,0,0,2012-13,CGY,0,1,1,5,0.0,83,7,[]
