pim,team,assists,plus_minus,points,league,games_played,year,age,goals
26,Kristall Elektrostal 2,1,0,1,Russia-3,24,1999-00,15,0
12,Elemash Elektrostal,0,0,0,Russia-2,7,2000-01,16,0
2,Russia,1,0,1,5-Nations,4,2000-01,16,0
0,Russia,0,0,1,4-Nations,3,2000-01,16,1
0,Russia,0,0,0,WJ18-A,6,2000-01,16,0
12,Russia 17,3,0,4,Nat-Tm,15,2000-01,16,1
90,Elemash Elektrostal,8,0,15,Russia-2,40,2001-02,17,7
8,Elemash Elektrostal 2,0,0,0,Russia-3,3,2001-02,17,0
10,Russia,3,6,6,WJ18-A,8,2001-02,17,3
0,Spartak St. Petersburg,0,0,1,Russia-2,1,2002-03,18,1
14,2 Teams,0,0,3,Russia,30,2002-03,18,3
4,Ak Bars Kazan,0,0,0,Russia,10,2002-03,18,0
10,SKA St. Petersburg,0,0,3,Russia,20,2002-03,18,3
89,Norfolk Admirals,14,9,22,AHL,73,2003-04,19,8
88,Norfolk Admirals,16,-15,24,AHL,66,2004-05,20,8
22,2 Teams,10,-1,16,AHL,29,2005-06,21,6
22,Norfolk Admirals,7,0,12,AHL,24,2005-06,21,5
0,Lowell Lock Monsters,3,-1,4,AHL,5,2005-06,21,1
2,Albany River Rats,6,0,7,AHL,9,2006-07,22,1
30,Avangard Omsk,17,0,26,Russia,57,2007-08,23,9
36,Avangard Omsk Region,13,17,22,KHL,49,2009-10,25,9
22,HK Donbass Donetsk,2,0,3,KHL,31,2012-13,28,1
