assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,EC Bad Tolz Jr.,0,2004-05,5,2,2,16,0,Ger-Jr.
0,Eisbaren Regensburg,0,2006-07,4,0,2,18,0,German-2
2,DEG Metro Stars,0,2007-08,13,2,20,19,0,DEL
2,DEG Metro Stars Dusseldorf,0,2007-08,13,2,20,19,0,Germany
1,DEG Metro Stars,0,2008-09,16,1,18,20,0,DEL
1,DEG Metro Stars Dusseldorf,0,2008-09,16,1,18,20,0,Germany
0,DEG Metro Stars,0,2009-10,3,0,4,21,0,DEL
0,DEG Metro Stars Dusseldorf,0,2009-10,3,0,4,21,0,Germany
4,Toronto Marlies,1,2011-12,17,5,39,23,0,AHL
4,Toronto Marlies,1,2011-12,17,5,39,23,2,AHL
1,Toronto Marlies,0,2012-13,8,1,24,24,0,AHL
1,Toronto Marlies,0,2012-13,8,1,24,24,-4,AHL
5,Toronto Marlies,2,2013-14,10,7,4,25,0,AHL
5,Toronto Marlies,2,2013-14,10,7,12,25,4,AHL
