assists,team,goals,year,games_played,points,pim,age,plus_minus,league
20,Owen Sound Jr. Greys,21,1974-75,38,41,44,15,0,ON-Jr.B
14,London Knights,4,1975-76,53,18,50,16,0,OMJHL
26,London Knights,19,1976-77,63,45,67,17,0,OMJHL
34,London Knights,19,1977-78,67,53,70,18,0,OMJHL
55,London Knights,37,1978-79,65,92,149,19,0,OMJHL
8,New Haven Nighthawks,9,1982-83,20,17,58,23,0,AHL
47,New Haven Nighthawks,35,1983-84,79,82,162,24,0,AHL
27,2 Teams,20,1984-85,69,47,131,25,0,AHL
10,New Haven Nighthawks,7,1984-85,20,17,38,25,0,AHL
17,Nova Scotia Oilers,13,1984-85,49,30,93,25,0,AHL
32,Nova Scotia Oilers,23,1985-86,60,55,131,26,0,AHL
25,Nova Scotia Oilers,20,1986-87,59,45,84,27,0,AHL
22,Nova Scotia Oilers,20,1987-88,44,42,122,28,0,AHL
31,Halifax Citadels,18,1988-89,53,49,116,29,0,AHL
32,Halifax Citadels,23,1989-90,54,55,167,30,0,AHL
0,Halifax Citadels,2,1990-91,3,2,2,31,0,AHL
