pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Port Colborne Recreationalists,8,0,33,OHA-B,14,1942-43,17,25
0,Port Colborne Lions,0,0,4,OMHA,2,1942-43,17,4
0,St. Michael\'s Majors,9,0,21,OHA-Jr.,9,1944-45,19,12
8,St. Michael\'s Majors,3,0,13,M-Cup,13,1944-45,19,10
4,Montreal Royals,4,0,14,QSHL,11,1945-46,20,10
0,Houston Huskies,3,0,7,USHL,12,1947-48,22,4
0,Ottawa Senators,2,0,5,QMHL,7,1951-52,26,3
0,Ottawa Senators,5,0,7,QMHL,11,1952-53,27,2
8,Ottawa Senators,7,0,16,QHL,22,1953-54,28,9
0,Ottawa/Chicoutimi,1,0,3,QHL,7,1954-55,29,2
