year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,15,3,8,18,0,High-MN,30,Roseau Rams,21
2006-07,16,13,12,38,0,High-MN,31,Roseau Rams,51
2006-07,16,0,0,8,0,UMWEHL,11,Team Great Plains,8
2007-08,17,28,16,44,0,High-MN,31,Roseau Rams,72
2007-08,17,2,0,11,0,UMWEHL,11,Team Great Plains,13
2007-08,17,0,2,6,5,WJ18-A,7,United States,6
2008-09,18,2,16,15,0,WCHA,37,University of Minnesota,17
2009-10,19,2,24,10,0,WCHA,39,University of Minnesota,12
2010-11,20,2,41,12,0,WCHA,35,University of Minnesota,14
2010-11,20,1,4,3,-1,AHL,13,Bridgeport Sound Tigers,4
2011-12,21,5,36,22,8,AHL,69,Bridgeport Sound Tigers,27
2012-13,22,3,30,24,-10,AHL,76,Bridgeport Sound Tigers,27
2013-14,23,6,47,14,-15,AHL,48,Bridgeport Sound Tigers,20
2014-15,24,8,62,37,-10,AHL,74,Bridgeport Sound Tigers,45
2015-16,25,6,22,21,12,AHL,62,Hershey Bears,27
2016-17,26,5,24,12,-5,AHL,51,Hershey Bears,17
