pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Drummondville Rangers,1,0,2,QJHL,3,1966-67,16,1
14,Drummondville Rangers,8,0,15,QJHL,10,1967-68,17,7
19,Drummondville Rangers,8,0,14,QMJHL,6,1969-70,19,6
6,Quebec Remparts,3,0,4,M-Cup,3,1969-70,19,1
10,Dallas Black Hawks,2,0,7,CHL,10,1970-71,20,5
14,Dallas Black Hawks,6,0,12,CHL,12,1971-72,21,6
0,Maine Nordiques,7,0,8,NAPro,8,1973-74,23,1
8,Dallas Black Hawks,2,0,6,CHL,8,1974-75,24,4
2,Dallas Black Hawks,2,0,4,CHL,10,1975-76,25,2
0,Dallas Black Hawks,3,0,3,CHL,5,1976-77,26,0
