pim,team,assists,plus_minus,points,league,games_played,year,age,goals
47,Ottawa Jr. Senators,17,0,38,ON-Jr.A,44,1980-81,16,21
49,Sault Ste. Marie Greyhounds,15,0,27,OHL,66,1981-82,17,12
48,Sault Ste. Marie Greyhounds,20,0,41,OHL,60,1982-83,18,21
47,Sault Ste. Marie Greyhounds,48,0,89,OHL,67,1983-84,19,41
20,Nova Scotia Oilers,15,0,32,AHL,80,1984-85,20,17
22,Nova Scotia Oilers,18,0,37,AHL,78,1985-86,21,19
22,Nova Scotia Oilers,10,0,28,AHL,59,1986-87,22,18
4,Nova Scotia Oilers,2,0,8,AHL,11,1987-88,23,6
2,Canada,1,0,6,Nat-Tm,3,1988-89,24,5
48,TPS Turku,12,0,28,Finland,43,1988-89,24,16
50,Canada,19,0,43,Nat-Tm,53,1989-90,25,24
2,HC Ajoie,1,0,5,Swiss,5,1989-90,25,4
2,New Haven Nighthawks,1,0,1,AHL,3,1990-91,26,0
64,Phoenix Roadrunners,20,0,31,IHL,56,1990-91,26,11
4,HC Asiago,6,0,10,Italy,12,1991-92,27,4
