year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,15,3,16,12,0,QAAA,41,Magog Cantonniers,15
1993-94,16,3,33,19,0,QMJHL,67,Shawinigan Cataractes,22
1994-95,17,13,44,56,3,QMJHL,71,Shawinigan Cataractes,69
1995-96,18,23,53,56,5,QMJHL,67,Shawinigan Cataractes,79
1996-97,19,24,59,51,12,QMJHL,67,Shawinigan Cataractes,75
1997-98,20,10,50,21,0,AHL,79,Fredericton Canadiens,31
1998-99,21,8,59,33,20,AHL,79,Fredericton Canadiens,41
1999-00,22,14,36,31,3,AHL,76,Quebec Citadelles,45
2000-01,23,0,0,1,3,WC-A,7,Canada,1
2004-05,27,15,64,32,0,Germany,51,Frankfurt Lions,47
2005-06,28,1,6,1,9,WC-A,9,Canada,2
2012-13,35,2,22,3,0,Finland,15,HIFK Helsinki,5
2012-13,35,0,6,3,2,WC-A,8,Canada,3
