giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,14,0,20,0,0,9,1,0,0,106,NYI,0,0,[],0.0,0,1,2,0,0,0,2001-02,0,7:35,0,6,0,1
0,NHL,17,0,21,0,0,12,5,0,0,130,NYI,0,0,[],0.0,0,5,0,0,0,0,2002-03,0,7:40,0,10,0,5
0,NHL,80,3,22,0,0,136,34,0,1,1011,EDM,0,0,[],14.7,15,14,12,20,0,0,2003-04,0,12:38,5,65,0,13
0,NHL,82,3,24,0,0,164,41,0,5,1099,EDM,0,0,[],16.5,21,14,4,27,0,0,2005-06,0,13:24,6,50,0,9
0,NHL,82,0,25,0,0,154,34,0,0,1175,EDM,0,0,[],9.7,14,19,-7,15,0,0,2006-07,0,14:19,1,88,0,19
26,NHL,32,2,26,7,137,87,11,55,1,544,EDM,9,65.0,[],5.7,4,6,-4,5,13,0,2007-08,10,17:01,1,36,0,5
11,NHL,51,6,27,8,112,74,20,75,0,617,CBJ,5,57.9,[],16.2,10,8,-4,12,11,0,2008-09,7,12:06,2,23,0,8
28,NHL,74,3,28,32,195,120,36,84,3,1001,TOT,21,36.0,[],15.8,12,17,-11,19,18,0,2009-10,15,13:32,7,34,0,14
22,NHL,60,3,28,30,156,99,31,71,2,814,CBJ,16,36.2,[],19.2,12,12,-8,19,17,0,2009-10,11,13:34,7,32,0,10
6,NHL,14,0,28,2,39,21,5,13,1,187,BUF,5,33.3,[],0.0,0,5,-3,0,1,0,2009-10,4,13:21,0,2,0,4
24,NHL,80,4,29,22,179,115,29,134,1,999,VAN,31,31.3,[],12.2,11,15,4,14,10,0,2010-11,19,12:29,3,78,0,14
22,NHL,79,1,30,8,155,99,26,128,0,898,PHX,18,46.7,[],15.2,14,11,2,15,7,0,2011-12,21,11:22,1,83,0,11
16,NHL,39,0,31,7,101,60,18,87,0,518,TOT,12,46.2,[],11.7,6,11,0,7,6,0,2012-13,15,13:16,1,17,0,11
9,NHL,28,0,31,2,67,40,12,49,0,364,PHX,6,66.7,[],12.5,5,7,-1,5,4,0,2012-13,13,13:00,0,13,0,7
7,NHL,11,0,31,5,34,20,6,38,0,154,SJS,6,28.6,[],10.0,1,4,1,2,2,0,2012-13,2,13:57,1,4,0,4
1,NHL,5,0,32,2,14,9,5,9,0,52,SJS,1,50.0,[],33.3,3,2,4,3,2,0,2013-14,2,10:22,0,7,0,2
