assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
50,13,53,22,,9.1,1.9,28,,22,C,11.1,28,CHI,/players/r/roenije01.html,0,98,22,23,Jeremy Roenick,22.6,1992,103,3,80,234
45,3,29,30,,5.0,1.6,16,,21,RW,6.5,21,CHI,/players/l/larmest01.html,3,65,11,10,Steve Larmer,9.9,1992,74,2,80,292
41,4,22,31,,3.8,1.8,13,,11,LW,5.5,29,CHI,/players/g/goulemi01.html,1,69,9,20,Michel Goulet,12.5,1992,63,0,75,176
47,2,9,30,,3.4,6.4,5,,22,D,9.8,24,CHI,/players/c/chelich01.html,1,245,2,24,Chris Chelios,3.8,1992,56,2,80,239
32,2,18,29,,3.0,0.8,10,,13,C,3.8,19,CHI,/players/s/suttebr02.html,0,30,7,-5,Brent Sutter,9.7,1992,50,1,61,185
30,1,17,32,,1.9,1.1,10,,6,RW,3.1,19,CHI,/players/g/grahadi01.html,5,89,6,-5,Dirk Graham,7.7,1992,47,1,80,222
12,0,19,26,,1.4,1.3,15,,4,RW,2.7,8,CHI,/players/n/noonabr01.html,0,81,4,9,Brian Noonan,12.3,1992,31,0,65,154
21,1,9,28,,1.5,6.1,6,,12,D,7.6,8,CHI,/players/s/smithst05.html,1,304,3,23,Steve Smith,5.9,1992,30,0,76,153
15,2,14,24,,0.4,0.9,11,,1,C,1.3,14,CHI,/players/h/hudsomi01.html,0,92,2,-11,Mike Hudson,14.4,1992,29,1,76,97
10,1,6,31,,0.5,4.0,3,,7,D,4.5,3,CHI,/players/b/brownke02.html,0,69,2,7,Keith Brown,5.7,1992,16,1,57,105
10,1,6,24,,-1.3,1.2,6,,2,RW,-0.1,7,CHI,/players/l/lemiejo01.html,1,80,0,-2,Jocelyn Lemieux,5.8,1992,16,0,78,103
11,1,5,23,,0.7,0.4,2,,5,C,1.1,6,CHI,/players/b/brownro01.html,0,34,3,-1,Rob Brown,12.2,1992,16,0,25,41
14,0,2,30,,0.4,3.3,2,,3,D,3.7,11,CHI,/players/k/konrost01.html,0,65,0,4,Steve Konroyd,2.9,1992,16,0,49,70
10,0,5,22,,0.4,3.4,3,,3,D,3.8,7,CHI,/players/m/marchbr02.html,0,168,2,-4,Bryan Marchment,9.1,1992,15,0,58,55
8,0,5,22,,0.6,0.4,4,,0,LW,1.0,8,CHI,/players/m/mattest01.html,0,45,1,3,Stephane Matteau,16.1,1992,13,0,20,31
10,1,3,23,,0.0,4.0,2,,5,D,4.0,5,CHI,/players/k/kucerfr01.html,0,36,1,3,Frantisek Kucera,3.7,1992,13,0,61,82
5,1,7,30,,-0.4,0.7,7,,0,LW,0.2,5,CHI,/players/g/gilbegr01.html,0,35,0,-4,Greg Gilbert,15.6,1992,12,0,50,45
6,0,6,26,,1.0,0.1,4,,1,C,1.1,5,CHI,/players/c/creigad01.html,0,16,2,-1,Adam Creighton,18.8,1992,12,0,11,32
3,0,6,26,,-1.2,1.0,4,,1,LW,-0.2,2,CHI,/players/p/pelusmi01.html,0,408,2,1,Mike Peluso,18.8,1992,9,0,63,32
8,1,1,25,,0.4,1.0,1,,5,D,1.4,3,CHI,/players/k/kravcig01.html,0,4,0,-3,Igor Kravchuk,2.5,1992,9,0,18,40
4,0,4,25,,0.2,0.3,3,,1,C,0.5,3,CHI,/players/s/staplmi01.html,0,8,1,0,Mike Stapleton,12.5,1992,8,0,19,32
5,0,3,24,,-0.3,0.3,3,,1,LW,0.0,4,CHI,/players/v/vinceda01.html,0,56,0,-6,Dan Vincelette,10.7,1992,8,0,29,28
