assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
44,2,43,27,,6.6,0.9,23,,18,RW,7.5,17,CHI,/players/l/larmest01.html,9,54,19,2,Steve Larmer,16.0,1989,87,1,80,269
59,1,23,27,,5.6,0.5,11,,30,C,6.1,28,CHI,/players/s/savarde01.html,1,110,7,-5,Denis Savard,12.6,1989,82,5,58,182
45,5,33,29,,5.2,1.1,18,,7,RW,6.3,37,CHI,/players/g/grahadi01.html,1,89,5,8,Dirk Graham,15.2,1989,78,10,80,217
47,3,15,31,,4.4,3.1,10,,31,D,7.5,16,CHI,/players/w/wilsodo01.html,0,69,4,8,Doug Wilson,6.0,1989,62,1,66,248
36,0,18,22,,3.8,3.5,9,,18,D,7.2,18,CHI,/players/m/mansoda01.html,0,352,8,5,Dave Manson,8.0,1989,54,1,79,224
30,2,21,26,,2.3,0.9,14,,11,C,3.2,17,CHI,/players/m/murratr01.html,2,113,5,0,Troy Murray,13.5,1989,51,2,79,156
19,4,21,23,,1.8,0.7,14,,6,RW,2.5,13,CHI,/players/p/preslwa01.html,0,100,4,-3,Wayne Presley,15.9,1989,40,3,72,132
19,0,21,25,,2.8,0.4,13,,5,LW,3.2,13,CHI,/players/t/thomast01.html,1,69,8,-2,Steve Thomas,16.9,1989,40,0,45,124
14,3,15,23,,1.6,0.4,7,,5,LW,2.0,9,CHI,/players/c/creigad01.html,0,92,8,-4,Adam Creighton,13.3,1989,29,0,43,113
13,1,12,29,,1.6,0.2,3,,8,RW,1.8,5,CHI,/players/v/vaiveri01.html,0,60,9,-5,Rick Vaive,21.1,1989,25,0,30,57
19,0,5,23,,0.8,2.5,1,,8,D,3.3,11,CHI,/players/y/yawnetr01.html,0,116,3,-5,Trent Yawney,6.7,1989,24,1,69,75
16,0,7,21,,0.6,0.1,6,,3,C,0.8,13,CHI,/players/h/hudsomi01.html,0,20,0,-12,Mike Hudson,15.6,1989,23,1,41,45
9,0,9,19,,1.2,0.3,7,,3,C,1.6,6,CHI,/players/r/roenije01.html,0,4,2,4,Jeremy Roenick,17.3,1989,18,0,20,52
16,0,2,28,,0.0,2.7,1,,7,D,2.7,7,CHI,/players/b/brownke02.html,2,84,1,-5,Keith Brown,1.9,1989,18,0,74,105
9,1,7,28,,-1.2,0.5,7,,0,RW,-0.7,9,CHI,/players/s/suttedu01.html,0,214,0,-11,Duane Sutter,8.4,1989,16,0,75,83
11,0,5,25,,-0.3,0.3,5,,0,C,0.0,9,CHI,/players/e/eaglemi01.html,2,44,0,-8,Mike Eagles,12.8,1989,16,0,47,39
12,1,4,23,,-0.4,0.7,4,,0,C,0.3,12,CHI,/players/b/bassebo01.html,0,62,0,5,Bob Bassen,10.8,1989,16,0,49,37
12,0,4,23,,-0.3,0.4,2,,3,RW,0.2,9,CHI,/players/n/noonabr01.html,0,28,2,-2,Brian Noonan,4.8,1989,16,0,45,84
4,0,11,21,,-0.6,0.5,10,,0,LW,-0.1,4,CHI,/players/v/vinceda01.html,0,119,1,-9,Dan Vincelette,14.5,1989,15,0,66,76
9,2,6,20,,-0.4,0.4,6,,2,LW,0.0,7,CHI,/players/s/sanipev01.html,0,164,0,-7,Everett Sanipass,11.8,1989,15,0,50,51
7,1,5,27,,0.1,1.7,5,,0,D,1.8,7,CHI,/players/k/konrost01.html,0,40,0,-11,Steve Konroyd,4.9,1989,12,0,57,102
4,0,2,34,,0.3,0.4,0,,3,D,0.7,1,CHI,/players/m/murrabo02.html,0,27,2,-4,Bob Murray,10.5,1989,6,0,15,19
2,0,3,25,,0.1,0.7,3,,1,D,0.8,1,CHI,/players/n/nylunga01.html,0,63,0,-4,Gary Nylund,11.5,1989,5,0,23,26
4,0,0,26,,-1.1,3.2,0,,0,D,2.2,4,CHI,/players/m/mcgilbo01.html,0,155,0,9,Bob McGill,0.0,1989,4,0,68,38
2,0,1,22,,-0.6,0.2,1,,0,LW,-0.4,2,CHI,/players/m/mackeda01.html,0,78,0,-1,David Mackey,6.7,1989,3,0,23,15
3,0,0,24,,0.0,0.0,0,,0,G,4.2,0,CHI,/players/p/pangda01.html,0,4,0,0,Darren Pang,,1989,3,0,35,0
1,0,1,20,,0.1,0.4,0,,1,D,0.5,0,CHI,/players/d/doyonma01.html,0,6,1,2,Mario Doyon,14.3,1989,2,0,7,7
1,1,1,28,,0.0,0.1,0,,0,C,0.1,1,CHI,/players/g/gardnbi01.html,0,0,1,2,Bill Gardner,25.0,1989,2,0,6,4
2,0,0,23,,0.0,0.1,0,,2,D,0.1,0,CHI,/players/c/cassibr01.html,0,4,0,-5,Bruce Cassidy,0.0,1989,2,0,9,12
0,0,1,27,,-0.1,0.1,1,,0,C,0.0,0,CHI,/players/l/ludzist01.html,0,8,0,0,Steve Ludzik,14.3,1989,1,0,6,7
0,0,1,23,,0.0,0.0,0,,0,LW,0.0,0,CHI,/players/t/torkkja01.html,0,0,1,-2,Jari Torkki,50.0,1989,1,0,4,2
1,0,0,23,,0.0,0.0,0,,0,G,3.2,0,CHI,/players/b/belfoed01.html,0,6,0,0,Ed Belfour,,1989,1,0,23,0
1,0,0,22,,-0.2,0.1,0,,0,C,-0.1,1,CHI,/players/s/staplmi01.html,0,7,0,-1,Mike Stapleton,0.0,1989,1,0,7,6
1,0,0,24,,0.0,0.0,0,,1,RW,0.0,0,CHI,/players/w/watsobi01.html,0,4,0,0,Bill Watson,0.0,1989,1,0,3,2
0,0,0,23,,-0.2,0.3,0,,0,D,0.1,0,CHI,/players/b/bergema01.html,0,18,0,-3,Marc Bergevin,0.0,1989,0,0,11,9
0,0,0,27,,0.0,0.0,0,,0,G,3.8,0,CHI,/players/c/chevral01.html,0,0,0,0,Alain Chevrier,,1989,0,0,27,0
0,0,0,22,,0.0,0.0,0,,0,G,0.0,0,CHI,/players/c/cliffch01.html,0,0,0,0,Chris Clifford,,1989,0,0,1,0
0,0,0,31,,-0.1,0.2,0,,0,D,0.1,0,CHI,/players/c/cochrgl01.html,0,13,0,-1,Glen Cochrane,0.0,1989,0,0,6,1
0,0,0,27,,-0.2,0.1,0,,0,LW,-0.1,0,CHI,/players/g/gilbegr01.html,0,0,0,1,Greg Gilbert,0.0,1989,0,0,4,2
0,0,0,23,,0.0,0.0,0,,0,D,0.0,0,CHI,/players/p/payntke01.html,0,2,0,-1,Kent Paynter,,1989,0,0,1,0
0,0,0,24,,-0.1,0.3,0,,0,D,0.2,0,CHI,/players/p/playfji01.html,0,28,0,1,Jim Playfair,0.0,1989,0,0,7,1
0,0,0,25,,0.0,0.0,0,,0,C,0.0,0,CHI,/players/r/rucinmi01.html,0,0,0,0,Mike Rucinski,,1989,0,0,1,0
0,0,0,21,,-0.1,0.0,0,,0,LW,-0.1,0,CHI,/players/r/rychewa01.html,0,17,0,-1,Warren Rychel,0.0,1989,0,0,2,3
0,0,0,27,,-0.3,0.1,0,,0,LW,-0.2,0,CHI,/players/v/vandowa01.html,0,23,0,1,Wayne Van Dorp,0.0,1989,0,0,8,4
0,0,0,19,,0.0,0.0,0,,0,G,0.4,0,CHI,/players/w/waiteji01.html,0,0,0,0,Jimmy Waite,,1989,0,0,11,0
