bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,7.50,0,0,OHA-Jr.,0,16,0,0,0,0,0,0,5,0,1958-59,Toronto Marlboros,1,0,0,0,1,40
0,4,0,3.75,0,0,OHA-Jr.,0,17,0,0,0,0,0,0,180,0,1959-60,Toronto Marlboros,17,0,3,28,48,2880
0,0,0,4.16,0,0,OHA-Jr.,0,18,0,0,0,0,0,0,187,0,1960-61,Toronto Marlboros,27,0,9,9,45,2700
0,0,0,5.33,0,0,IHL,0,18,0,0,0,0,0,0,16,0,1960-61,St. Paul Saints,2,0,0,1,3,180
0,1,0,5.00,0,0,MTJHL,0,19,0,0,0,0,0,0,155,0,1961-62,Brampton 7-Ups,0,0,0,0,31,1860
0,0,0,4.16,0,0,Olympics,0,21,0,0,0,0,0,0,12,0,1963-64,Canada,1,0,0,1,6,173
0,2,0,2.20,0,0,WEC-A,0,22,0,0,0,0,0,0,11,0,1964-65,Canada,1,0,0,4,5,300
0,0,0,2.53,0,0,WHL,0,23,0,0,0,0,0,0,8,0,1965-66,Vancouver Canucks,1,0,1,1,3,190
0,2,0,0.67,0,0,WEC-A,0,23,0,0,0,0,0,0,2,0,1965-66,Canada,0,0,0,3,3,180
0,1,0,2.56,0,0,WCSHL,0,25,0,0,0,0,0,0,23,0,1967-68,Winnipeg Nationals,0,0,0,0,9,540
0,0,0,3.00,0,0,Que-Sr.,0,25,0,0,0,0,0,0,3,0,1967-68,Hull Nationals,0,0,0,1,1,60
0,1,0,2.57,0,0,Olympics,0,25,0,0,0,0,0,0,12,0,1967-68,Canada,2,0,0,3,5,280
0,2,0,3.62,0,0,WHL,0,26,0,0,0,0,0,0,115,0,1968-69,Phoenix Roadrunners,17,0,5,9,34,1904
0,2,0,2.84,0,0,CHL,0,27,0,0,0,0,0,0,44,0,1969-70,Iowa Stars,5,0,2,9,16,930
0,1,0,3.14,0,0,WHL,0,27,0,0,0,0,0,0,23,0,1969-70,Phoenix Roadrunners,2,0,1,3,8,440
0,0,0,5.05,0,0,OHA-Sr.,0,28,0,0,0,0,0,0,202,0,1970-71,Oakville Oaks,0,0,0,0,40,2400
0,3,0,3.26,0,0,WHL,0,29,0,0,0,0,0,0,128,0,1971-72,San Diego Gulls,15,0,7,18,42,2359
0,3,0,2.94,0,0,WHL,0,30,0,0,0,0,0,0,146,0,1972-73,San Diego Gulls,20,0,6,24,51,2977
0,0,0,3.40,0,0,AHL,0,31,0,0,0,0,0,0,18,0,1973-74,Boston Braves,4,0,0,1,6,318
0,0,0,5.18,0,0,WHL,0,31,0,0,0,0,0,0,19,0,1973-74,San Diego Gulls,3,0,0,1,4,220
0,0,0,5.00,0,0,AHL,0,32,0,0,0,0,0,0,15,0,1974-75,Rochester Americans,2,0,0,1,3,180
0,0,0,5.00,0,0,NAPro,0,32,0,0,0,0,0,0,10,0,1974-75,Binghamton Dusters,2,0,0,0,2,120
0,2,0,0.85,0,0,AHL,0,33,0,0,0,0,0,0,36,0,1975-76,Rochester Americans,13,0,7,22,42,2541
