pim,team,assists,plus_minus,points,league,games_played,year,age,goals
105,Toronto Red Wings,45,0,60,MTHL,80,1990-91,15,15
0,St. Michael\'s Buzzers,0,0,0,ON-Jr.B,2,1990-91,15,0
170,North Bay Centennials,9,0,11,OHL,49,1991-92,16,2
228,North Bay Centennials,9,0,13,OHL,61,1992-93,17,4
196,North Bay Centennials,24,0,32,OHL,66,1993-94,18,8
172,North Bay Centennials,38,0,46,OHL,64,1994-95,19,8
82,Barrie Colts,13,0,16,OHL,27,1995-96,20,3
148,Fredericton Canadiens,3,0,3,AHL,38,1995-96,20,0
368,Fredericton Canadiens,7,0,10,AHL,64,1996-97,21,3
297,Fredericton Canadiens,8,9,9,AHL,64,1997-98,22,1
93,Toronto Marlies,2,0,4,AHL,38,2005-06,30,2
62,Toronto Marlies,3,-2,3,AHL,36,2006-07,31,0
5,Hartford Wolf Pack,1,4,1,AHL,10,2007-08,32,0
68,Florida Everblades,1,-3,3,ECHL,26,2007-08,32,2
96,Quad City Flames,1,2,2,AHL,46,2008-09,33,1
