game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0,-1,0,0,21,,10,5,1975-76,7,0,2,0,CGC,,41,,WHA
0,0,4,0,0,24,,13,6,1978-79,7,0,1,0,EDO,,8,,WHA
0,0.0,-1,1,0,25,,3,0,1979-80,0,0,0,0,EDM,,0,,NHL
