age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
27,,0.0,0,1,1,NHL,2,0,2008-09,0,1,0,37,0,0,3,WSH,1
28,,0,0,0,-1,NHL,2,0,2009-10,0,0,0,26,0,0,1,WSH,0
