pim,team,assists,plus_minus,points,league,games_played,year,age,goals
30,Fort William Canadiens,5,0,12,TBJHL,24,1968-69,16,7
66,Fort William Canadiens,16,0,27,TBJHL,23,1969-70,17,11
0,Thunder Bay Vulcans,60,0,90,TBJHL,36,1971-72,19,30
194,Fort Worth Wings,45,0,80,CHL,68,1972-73,20,35
0,Virginia Wings,1,0,2,AHL,3,1972-73,20,1
64,Virginia Wings,27,0,52,AHL,57,1973-74,21,25
40,Kansas City Red Wings,20,0,35,CHL,30,1977-78,25,15
82,Kansas City Red Wings,27,0,46,CHL,65,1978-79,26,19
20,Hampton Aces,9,0,21,EHL,32,1979-80,27,12
38,2 Teams,25,0,29,IHL,31,1979-80,27,4
22,Dayton Gems,3,0,3,IHL,7,1979-80,27,0
16,Muskegon Mohawks,22,0,26,IHL,24,1979-80,27,4
0,Thunder Bay Twins,48,0,65,CASH,36,1982-83,30,17
