age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,11.6,5,5,7,NHL,24,0,1986-87,1,43,5,,0,46,,PHI,10
21,,0.0,0,1,-6,NHL,7,0,1987-88,0,14,0,,0,16,,PHI,1
22,,8.9,4,5,2,NHL,19,0,1988-89,0,45,4,,0,28,,PHI,9
25,,7.7,1,1,-3,NHL,16,0,1991-92,1,26,2,,1,29,,EDM,3
29,,5.3,1,6,-10,NHL,0,0,1995-96,0,57,3,,2,44,,FLA,9
30,,0.0,0,2,-1,NHL,5,0,1996-97,0,6,0,,0,4,,FLA,2
33,,0.0,0,1,0,NHL,4,0,1999-00,0,4,0,13:09,0,2,53,FLA,1
34,,9.4,1,3,-1,NHL,15,0,2000-01,0,32,3,14:43,2,17,221,STL,6
35,,28.0,3,3,1,NHL,10,0,2001-02,1,25,7,17:54,0,18,179,STL,10
36,,0.0,0,1,0,NHL,6,0,2002-03,0,13,0,16:18,0,10,98,STL,1
37,,0.0,0,1,-4,NHL,4,0,2003-04,0,3,0,14:16,0,2,57,STL,1
40,,0.0,0,0,-2,NHL,4,0,2006-07,0,4,0,13:34,0,4,54,ATL,0
