year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1978-79,16,50,0,74,0,Minor-ON,64,Oshawa Legionnaires,124
1979-80,17,14,71,14,0,OMJHL,67,Niagara Falls Flyers,28
1980-81,18,36,186,72,0,OMJHL,68,Niagara Falls Flyers,108
1981-82,19,36,184,47,0,OHL,46,Niagara Falls Flyers,83
1983-84,21,1,0,1,0,AHL,3,Baltimore Skipjacks,2
1990-91,28,5,125,14,0,AHL,27,Adirondack Red Wings,19
1991-92,29,7,199,15,0,AHL,34,St. John\'s Maple Leafs,22
1992-93,30,7,221,20,0,AHL,55,St. John\'s Maple Leafs,27
1993-94,31,3,233,5,0,AHL,39,Moncton Hawks,8
1994-95,32,0,93,2,0,AHL,22,Rochester Americans,2
