pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Niagara Falls Flyers,6,0,7,OHA-Jr.,10,1961-62,18,1
10,Niagara Falls Flyers,12,0,17,OHA-Jr.,9,1962-63,19,5
22,Niagara Falls Flyers,12,0,23,M-Cup,16,1962-63,19,11
0,Minneapolis Bruins,2,0,2,CPHL,5,1964-65,21,0
0,Oklahoma City Blazers,5,0,6,CPHL,9,1965-66,22,1
0,Oklahoma City Blazers,7,0,10,CPHL,11,1966-67,23,3
