league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,78,2,19,245,93,0,,TRT,"[{'link': '/awards/kaplan.html#1976', 'name': None}]",17.6,30,50,0,43,3,1975-76,,10,20,0,0
WHA,80,6,20,254,96,0,,BRB,[],23.6,50,36,16,60,1,1976-77,,9,24,0,0
WHA,79,0,21,194,65,0,,BRB,[],17.0,19,32,-11,33,0,1977-78,,14,90,0,0
NHL,54,0,22,73,31,6,,MTL,[],15.1,9,20,17,11,0,1978-79,,2,11,0,14
NHL,76,1,23,123,49,9,,MTL,[],13.0,12,33,11,16,0,1979-80,,4,7,0,24
NHL,79,6,24,185,71,11,,MTL,"[{'link': '/awards/voting-1981.html#byng', 'name': 'Byng-12'}]",18.9,30,36,34,35,0,1980-81,,5,24,0,25
NHL,80,5,25,186,81,6,,MTL,"[{'link': '/awards/voting-1982.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-1982.html#byng', 'name': 'Byng-5'}]",21.5,31,41,49,40,0,1981-82,,9,14,0,35
NHL,73,6,26,171,67,4,,MTL,"[{'link': '/awards/voting-1983.html#byng', 'name': 'Byng-12'}]",23.4,37,27,20,40,0,1982-83,,3,6,0,23
NHL,63,2,27,94,46,7,,TOT,[],17.0,16,30,2,16,0,1983-84,,0,17,0,23
NHL,5,1,27,11,5,1,,MTL,[],27.3,3,2,0,3,0,1983-84,,0,0,0,1
NHL,58,1,27,83,41,6,,MNS,[],15.7,13,28,2,13,0,1983-84,,0,17,0,22
NHL,72,1,28,147,63,13,,TOT,[],12.9,12,44,6,19,1,1984-85,,6,21,0,31
NHL,39,1,28,97,28,8,,MNS,[],10.3,6,18,-6,10,1,1984-85,,3,2,0,10
NHL,33,0,28,50,35,5,,EDM,[],18.0,6,26,12,9,0,1984-85,,3,19,0,21
NHL,80,4,29,117,56,4,,EDM,[],20.5,20,32,13,24,1,1985-86,,3,14,0,28
NHL,77,0,30,128,31,5,,TOT,[],10.2,11,18,-2,13,1,1986-87,,1,2,0,13
NHL,62,0,30,88,21,1,,EDM,[],9.1,7,13,3,8,1,1986-87,,0,2,0,12
NHL,15,0,30,40,10,4,,BUF,[],12.5,4,5,-5,5,0,1986-87,,1,0,0,1
NHL,47,2,31,81,18,0,,BUF,[],12.3,9,8,-3,10,1,1987-88,,0,8,0,8
NHL,66,1,32,92,28,0,,BUF,[],12.0,9,17,-3,11,2,1988-89,,0,33,0,17
