game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
0,3,11,0,14,4,1978-79,0,0,0,0,,WHA,0.0,0,20,4,[],4,0,,QBN
0,-2,10,0,10,0,1979-80,0,0,0,0,,NHL,0.0,0,21,2,[],0,0,,QUE
0,-3,6,0,5,1,1981-82,1,0,1,0,,NHL,16.7,0,23,4,[],2,1,,QUE
1,-2,13,0,16,3,1982-83,3,0,3,2,,NHL,23.1,0,24,4,[],6,1,,QUE
