pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Edmonton Oil Kings,12,0,15,CAHL,14,1963-64,18,3
34,Edmonton Oil Kings,9,0,15,ASHL,27,1965-66,20,6
0,Memphis Wings,1,0,1,CPHL,3,1965-66,20,0
28,Pittsburgh Hornets,15,0,17,AHL,53,1966-67,21,2
57,Fort Worth Wings,13,0,15,CPHL,48,1967-68,22,2
0,Baltimore Clippers,1,0,1,AHL,4,1968-69,23,0
26,Fort Worth Wings,8,0,10,CHL,51,1968-69,23,2
57,Cleveland Barons,17,0,18,AHL,58,1969-70,24,1
118,Fort Worth Wings,31,0,33,CHL,61,1970-71,25,2
57,Tidewater Red Wings,21,0,25,AHL,74,1971-72,26,4
