giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,48,1,20,0,0,44,5,0,0,,WSH,0,0,[],4.5,2,3,-4,2,0,0,1995-96,0,,0,85,0,3
0,NHL,44,0,21,0,0,41,5,0,0,,WSH,0,0,[],7.3,3,2,-20,3,0,0,1996-97,0,,0,88,0,2
0,NHL,64,0,22,0,0,68,8,0,1,,WSH,0,0,[],1.5,1,7,-11,1,0,0,1997-98,0,,0,112,1,5
0,NHL,54,0,23,0,0,51,7,0,0,855,WSH,0,0,[],3.9,2,5,-6,2,0,0,1998-99,0,15:50,0,87,0,5
0,NHL,77,0,24,0,0,64,8,0,1,1612,WSH,0,0,[],1.6,1,7,5,1,0,0,1999-00,0,20:56,0,114,0,6
0,NHL,72,0,25,0,0,87,6,0,0,1489,WSH,0,0,[],3.4,3,3,2,3,0,0,2000-01,0,20:41,0,101,0,3
0,NHL,68,0,26,0,0,81,10,0,0,1363,WSH,0,0,[],3.7,3,7,-1,3,0,0,2001-02,0,20:03,0,78,0,7
0,NHL,69,0,27,0,0,80,11,0,0,1444,WSH,0,0,[],2.5,2,9,12,2,0,0,2002-03,0,20:55,0,106,0,9
0,NHL,72,0,28,0,0,91,12,0,0,1641,WSH,0,0,[],2.2,2,10,-22,2,0,0,2003-04,0,22:48,0,123,1,9
0,NHL,75,0,30,0,0,75,14,0,0,1555,TOT,0,0,[],1.3,1,13,0,1,0,0,2005-06,0,20:44,0,209,3,10
0,NHL,58,0,30,0,0,62,11,0,0,1258,WSH,0,0,[],1.6,1,10,-5,1,0,0,2005-06,0,21:41,0,141,3,7
0,NHL,17,0,30,0,0,13,3,0,0,297,NSH,0,0,[],0.0,0,3,5,0,0,0,2005-06,0,17:29,0,68,0,3
0,NHL,81,0,31,0,0,75,14,0,0,1753,NYI,0,0,[],1.3,1,13,14,1,0,0,2006-07,0,21:39,0,131,0,13
28,NHL,59,0,32,0,118,58,7,135,0,1285,NYI,15,0,[],3.4,2,5,-8,2,0,0,2007-08,133,21:46,0,51,1,4
38,NHL,65,0,33,1,116,52,9,142,0,1320,NYI,34,50.0,[],0.0,0,9,-34,0,1,0,2008-09,146,20:18,0,94,1,8
24,NHL,42,1,34,1,56,25,5,81,0,640,NYI,10,0.0,[],8.0,2,3,-18,2,0,0,2009-10,74,15:15,0,45,0,3
