year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1986-87,17,22,0,17,0,High-QC,17,St-Sacremont High School,39
1988-89,19,0,10,7,0,ECAC,28,St. Lawrence University,7
1989-90,20,6,16,19,0,ECAC,31,St. Lawrence University,25
1990-91,21,7,18,31,0,ECAC,34,St. Lawrence University,38
1991-92,22,8,36,45,0,ECAC,32,St. Lawrence University,53
1992-93,23,4,28,20,0,IHL,54,Peoria Rivermen,24
1993-94,24,10,16,37,0,IHL,56,Peoria Rivermen,47
1994-95,25,19,42,33,0,IHL,65,Peoria Rivermen,52
1995-96,26,2,4,7,0,AHL,15,P.E.I. Senators,9
1995-96,26,6,15,15,0,IHL,38,2 Teams,21
1995-96,26,4,4,9,0,IHL,15,Atlanta Knights,13
1995-96,26,2,11,6,0,IHL,23,Kansas City Blades,8
1996-97,27,14,33,26,0,AHL,69,Portland Pirates,40
1997-98,28,14,18,27,0,Germany,50,Schwenninger Wild Wings,41
1998-99,29,9,52,30,0,Germany,46,Schwenninger Wild Wings,39
1999-00,30,19,16,33,0,Germany,67,Schwenninger Wild Wings,52
