league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,5,0,19,3,1,0,,DET,[],0.0,0,1,0,0,0,1986-87,,0,2,0,1
NHL,50,2,20,82,19,3,,DET,[],12.2,9,9,-4,10,0,1987-88,,1,37,0,6
NHL,26,0,21,29,8,2,,DET,[],3.4,1,7,-7,1,0,1988-89,,0,28,0,5
NHL,71,1,22,117,29,0,,TOT,[],8.5,8,19,5,10,0,1989-90,,2,60,0,19
NHL,9,1,22,16,4,0,,DET,[],18.8,3,1,4,3,0,1989-90,,0,4,0,1
NHL,62,0,22,101,25,0,,EDM,[],6.9,5,18,1,7,0,1989-90,,2,56,0,18
NHL,80,4,23,141,62,12,,EDM,[],19.1,22,35,2,27,1,1990-91,,4,35,2,21
NHL,80,2,24,193,82,11,,EDM,[],18.1,23,47,17,35,2,1991-92,,10,52,1,35
NHL,19,1,25,43,17,6,,CHI,[],16.3,2,10,-3,7,0,1992-93,,5,18,0,4
NHL,81,4,26,222,70,19,,CHI,[],14.0,20,39,1,31,4,1993-94,,7,111,1,19
NHL,40,3,27,120,41,8,,CHI,[],19.2,16,18,7,23,0,1994-95,,7,89,1,9
NHL,70,3,28,212,51,7,,CHI,[],10.4,14,29,-3,22,0,1995-96,,8,86,0,22
NHL,75,2,29,151,45,7,,STL,[],13.2,15,25,-1,20,1,1996-97,,4,69,1,17
NHL,37,0,30,81,22,3,,TOT,[],11.1,5,13,9,9,0,1997-98,,4,36,0,10
NHL,27,0,30,52,13,1,,STL,[],7.7,2,9,8,4,0,1997-98,,2,22,0,8
NHL,10,0,30,29,9,2,,SJS,[],17.2,3,4,1,5,0,1997-98,,2,14,0,2
NHL,76,2,31,176,48,8,1121,SJS,[],14.2,18,23,10,25,0,1998-99,14:45,7,73,0,15
NHL,55,2,32,118,27,3,815,TOT,[],10.2,8,15,1,12,0,1999-00,14:49,4,94,0,12
NHL,26,0,32,68,14,3,396,BOS,[],10.3,4,7,-7,7,0,1999-00,15:13,3,41,0,4
NHL,29,2,32,50,13,0,419,WSH,[],10.0,4,8,8,5,0,1999-00,14:27,1,53,0,8
NHL,14,0,33,22,6,3,175,WSH,[],4.5,0,5,-5,1,0,2000-01,12:31,1,20,0,2
