year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1984-85,17,68,92,84,0,BCJHL,51,Penticton Knights,152
1985-86,18,24,50,37,0,CCHA,35,Michigan State Spartans,61
1985-86,18,3,2,3,0,Nat-Tm,8,Canada,6
1985-86,18,4,2,10,0,WJC-A,7,Canada,14
1986-87,19,21,61,38,0,AHL,71,Adirondack Red Wings,59
1987-88,20,5,4,6,0,AHL,6,Adirondack Red Wings,11
1988-89,21,31,66,35,0,AHL,47,Adirondack Red Wings,66
