year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,16,0,0,0,0,Russia-3,2,Traktor Chelyabinsk 2,0
2006-07,17,0,12,0,0,Russia,31,Traktor Chelyabinsk,0
2007-08,18,1,0,0,0,Russia-3,2,Traktor Chelyabinsk 2,1
2007-08,18,1,20,3,0,Russia,36,Traktor Chelyabinsk,4
2008-09,19,8,46,15,-3,AHL,61,Manchester Monarchs,23
2009-10,20,10,43,19,0,AHL,79,Manchester Monarchs,29
2010-11,21,15,36,36,21,AHL,76,Manchester Monarchs,51
2011-12,22,2,4,2,1,AHL,15,Manchester Monarchs,4
2012-13,23,7,22,9,-1,AHL,35,Manchester Monarchs,16
2013-14,24,0,0,0,0,Internationa,5,Russia (all),0
2013-14,24,0,0,0,2,Olympics,5,Russia,0
