year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,16,0,0,0,0,Fin-Jr.,1,HIFK Helsinki Jr.,0
1992-93,17,26,53,21,0,Fin-U18,33,HIFK Helsinki U18,47
1992-93,17,0,0,0,0,Fin-Jr.,1,HIFK Helsinki Jr.,0
1993-94,18,9,44,12,0,Fin-Jr.,19,HIFK Helsinki Jr.,21
1994-95,19,26,117,22,0,Fin-Jr.,35,HIFK Helsinki Jr.,48
1995-96,20,12,96,10,0,WCHA,39,Michigan Tech Huskies,22
1996-97,21,11,155,10,0,Finland,48,HIFK Helsinki,21
1997-98,22,10,166,10,0,Finland,37,HIFK Helsinki,20
1997-98,22,1,16,0,0,WC-A,10,Finland,1
1998-99,23,10,136,4,0,Finland,25,HIFK Helsinki,14
1998-99,23,1,8,2,0,EuroHL,5,HIFK Helsinki,3
1999-00,24,26,164,32,33,AHL,65,Syracuse Crunch,58
2000-01,25,11,111,18,25,IHL,46,Kansas City Blades,29
2000-01,25,1,10,0,3,WC-A,9,Finland,1
2001-02,26,0,4,0,1,Olympics,4,Finland,0
2003-04,28,0,20,0,-1,WC-A,6,Finland,0
2004-05,29,0,6,0,0,W-Cup,4,Finland,0
2004-05,29,10,215,18,0,Finland,50,HIFK Helsinki,28
2004-05,29,1,4,0,-1,WC-A,7,Finland,1
2005-06,30,0,31,0,-1,Olympics,8,Finland,0
2005-06,30,0,34,3,4,WC-A,9,Finland,3
2006-07,31,0,29,1,0,WC-A,9,Finland,1
2008-09,33,0,14,2,0,WC-A,7,Finland,2
2009-10,34,2,14,1,3,Olympics,6,Finland,3
2011-12,36,14,192,21,0,Finland,59,Jokerit Helsinki,35
2012-13,37,12,122,17,0,Finland,48,Jokerit Helsinki,29
