league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,5,1,20,3,2,0,,MDA,[],33.3,1,1,2,1,0,1996-97,,0,0,0,1
NHL,7,0,21,11,0,0,,MDA,[],0.0,0,0,-6,0,0,1997-98,,0,6,0,0
NHL,7,0,22,1,0,0,41,MDA,[],0.0,0,0,-2,0,0,1998-99,5:52,0,4,0,0
NHL,69,2,23,105,19,1,837,MDA,[],7.6,8,11,-15,8,0,1999-00,12:08,0,70,0,10
NHL,54,3,24,130,35,8,950,MDA,[],11.5,12,20,-1,15,0,2000-01,17:36,3,26,0,12
NHL,82,4,25,178,44,6,1425,MDA,[],11.2,12,24,-12,20,0,2001-02,17:23,8,107,0,18
NHL,57,4,26,122,28,8,966,MDA,[],7.4,8,19,-8,9,0,2002-03,16:56,1,34,1,10
NHL,10,0,27,19,4,1,156,MDA,[],5.3,1,3,-1,1,0,2003-04,15:37,0,4,0,2
NHL,50,0,29,65,26,3,668,TOT,[],15.4,6,16,0,10,0,2005-06,13:21,4,37,0,13
NHL,35,0,29,44,21,2,484,PHX,[],20.5,5,12,0,9,0,2005-06,13:50,4,29,0,10
NHL,15,0,29,21,5,1,184,CGY,[],4.8,1,4,0,1,0,2005-06,12:14,0,8,0,3
