pim,team,assists,plus_minus,points,league,games_played,year,age,goals
25,Montreal Jr. Royals,9,0,31,QJHL,27,1946-47,18,22
40,Montreal Jr. Royals,27,0,46,QJHL,27,1947-48,19,19
44,Montreal Jr. Royals,33,0,65,QJHL,46,1948-49,20,32
2,Montreal Royals,1,0,1,QSHL,2,1948-49,20,0
29,Cincinnati Mohawks,19,0,28,AHL,60,1949-50,21,9
40,Victoria Cougars,21,0,41,PCHL,52,1950-51,22,20
50,Victoria Cougars,26,0,60,PCHL,69,1951-52,23,34
32,Montreal Royals,18,0,37,QMHL,59,1952-53,24,19
18,Montreal Royals,18,0,30,QHL,55,1953-54,25,12
0,Montreal Royals,1,0,2,QHL,6,1954-55,26,1
