bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,ECHL,3,Johnstown Chiefs,145,23,2,0,0,11,0,0,0,0,0,0,0,0,0,0,1994-95,0,4.55,0,0
0,AHL,1,Hershey Bears,60,24,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1995-96,0,4.00,0,0
0,AHL,10,Philadelphia Phantoms,620,25,4,0,0,20,0,0,0,1,6,0,0,0,0,0,1996-97,0,1.94,0,0
0,AHL,20,Philadelphia Phantoms,1193,26,5,0,0,48,0,0,0,3,15,0,0,0,0,0,1997-98,0,2.41,0,0
0,AHL,5,Philadelphia Phantoms,298,28,3,0,0,15,0,0,0,0,2,0,0,0,0,.922,1999-00,192,3.02,0,177
0,AHL,10,Philadelphia Phantoms,631,29,5,0,0,23,0,0,0,1,5,0,0,0,0,.926,2000-01,310,2.19,0,287
0,AHL,5,Philadelphia Phantoms,298,30,3,0,0,13,0,0,0,0,2,0,0,0,0,.917,2001-02,156,2.62,0,143
0,AHL,2,Philadelphia Phantoms,25,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1.000,2004-05,5,0.00,0,5
