year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1994-95,17,5,18,3,0,WHL,18,Brandon Wheat Kings,8
1994-95,17,3,0,0,0,M-Cup,4,Brandon Wheat Kings,3
1995-96,18,10,5,13,0,WHL,19,Brandon Wheat Kings,23
1995-96,18,2,2,0,0,M-Cup,4,Brandon Wheat Kings,2
1996-97,19,1,4,4,0,WHL,6,Brandon Wheat Kings,5
1996-97,19,1,14,3,0,AHL,3,Syracuse Crunch,4
1997-98,20,2,2,1,0,AHL,5,Syracuse Crunch,3
2001-02,24,1,2,2,0,Finland,8,TPS Turku,3
2004-05,27,1,12,7,0,Italy,10,HC Forst Bolzano,8
2008-09,31,3,2,4,-8,AHL,16,Providence Bruins,7
2010-11,33,1,4,1,0,Germany,4,ERC Ingolstadt,2
